"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
1495,"Code table 4.213 - Soil type",,"11",,"Clay",,,"Operational"
1496,"Code table 4.213 - Soil type",,"12-191",,"Reserved",,,"Operational"
1503,"Code table 4.213 - Soil type",,"192-254",,"Reserved for local use",,,"Operational"
1504,"Code table 4.213 - Soil type",,"255",,"Missing",,,"Operational"
1505,"Code table 4.215 - Remotely sensed snow coverage",,"0-49",,"Reserved",,,"Operational"
1506,"Code table 4.215 - Remotely sensed snow coverage",,"50",,"No-snow/no-cloud",,,"Operational"
1507,"Code table 4.215 - Remotely sensed snow coverage",,"51-99",,"Reserved",,,"Operational"
1508,"Code table 4.215 - Remotely sensed snow coverage",,"100",,"Clouds",,,"Operational"
1509,"Code table 4.215 - Remotely sensed snow coverage",,"101-249",,"Reserved",,,"Operational"
1510,"Code table 4.215 - Remotely sensed snow coverage",,"250",,"Snow",,,"Operational"
1511,"Code table 4.215 - Remotely sensed snow coverage",,"251-254",,"Reserved for local use",,,"Operational"
1512,"Code table 4.215 - Remotely sensed snow coverage",,"255",,"Missing",,,"Operational"
1513,"Code table 4.216 - Elevation of snow-covered terrain",,"0-90",,"Elevation in increments of 100 m",,,"Operational"
1514,"Code table 4.216 - Elevation of snow-covered terrain",,"91-253",,"Reserved",,,"Operational"
1515,"Code table 4.216 - Elevation of snow-covered terrain",,"254",,"Clouds",,,"Operational"
1516,"Code table 4.216 - Elevation of snow-covered terrain",,"255",,"Missing",,,"Operational"
1517,"Code table 4.217 - Cloud mask type",,"0",,"Clear over water",,,"Operational"
1518,"Code table 4.217 - Cloud mask type",,"1",,"Clear over land",,,"Operational"
1519,"Code table 4.217 - Cloud mask type",,"2",,"Cloud",,,"Operational"
1520,"Code table 4.217 - Cloud mask type",,"3",,"No data",,,"Operational"
1521,"Code table 4.217 - Cloud mask type",,"4-191",,"Reserved",,,"Operational"
1522,"Code table 4.217 - Cloud mask type",,"192-254",,"Reserved for local use",,,"Operational"
1523,"Code table 4.217 - Cloud mask type",,"255",,"Missing",,,"Operational"
1524,"Code table 4.218 - Pixel scene type",,"0",,"No scene identified",,,"Operational"
1525,"Code table 4.218 - Pixel scene type",,"1",,"Green needle-leafed forest",,,"Operational"
1526,"Code table 4.218 - Pixel scene type",,"2",,"Green broad-leafed forest",,,"Operational"
1527,"Code table 4.218 - Pixel scene type",,"3",,"Deciduous needle-leafed forest",,,"Operational"
1528,"Code table 4.218 - Pixel scene type",,"4",,"Deciduous broad-leafed forest",,,"Operational"
1529,"Code table 4.218 - Pixel scene type",,"5",,"Deciduous mixed forest",,,"Operational"
1530,"Code table 4.218 - Pixel scene type",,"6",,"Closed shrub-land",,,"Operational"
1531,"Code table 4.218 - Pixel scene type",,"7",,"Open shrub-land",,,"Operational"
1532,"Code table 4.218 - Pixel scene type",,"8",,"Woody savannah",,,"Operational"
1533,"Code table 4.218 - Pixel scene type",,"9",,"Savannah",,,"Operational"
1534,"Code table 4.218 - Pixel scene type",,"10",,"Grassland",,,"Operational"
1535,"Code table 4.218 - Pixel scene type",,"11",,"Permanent wetland",,,"Operational"
1536,"Code table 4.218 - Pixel scene type",,"12",,"Cropland",,,"Operational"
1537,"Code table 4.218 - Pixel scene type",,"13",,"Urban",,,"Operational"
1538,"Code table 4.218 - Pixel scene type",,"14",,"Vegetation/crops",,,"Operational"
1539,"Code table 4.218 - Pixel scene type",,"15",,"Permanent snow/ice",,,"Operational"
1540,"Code table 4.218 - Pixel scene type",,"16",,"Barren desert",,,"Operational"
1541,"Code table 4.218 - Pixel scene type",,"17",,"Water bodies",,,"Operational"
1542,"Code table 4.218 - Pixel scene type",,"18",,"Tundra",,,"Operational"
1543,"Code table 4.218 - Pixel scene type",,"19",,"Warm liquid water cloud",,,"Operational"
1544,"Code table 4.218 - Pixel scene type",,"20",,"Supercooled liquid water cloud",,,"Operational"
1545,"Code table 4.218 - Pixel scene type",,"21",,"Mixed-phase cloud",,,"Operational"
1546,"Code table 4.218 - Pixel scene type",,"22",,"Optically thin ice cloud",,,"Operational"
1547,"Code table 4.218 - Pixel scene type",,"23",,"Optically thick ice cloud",,,"Operational"
1548,"Code table 4.218 - Pixel scene type",,"24",,"Multilayered cloud",,,"Operational"
1549,"Code table 4.218 - Pixel scene type",,"25-96",,"Reserved",,,"Operational"
1550,"Code table 4.218 - Pixel scene type",,"97",,"Snow/ice on land",,,"Operational"
1551,"Code table 4.218 - Pixel scene type",,"98",,"Snow/ice on water",,,"Operational"
1552,"Code table 4.218 - Pixel scene type",,"99",,"Sun-glint",,,"Operational"
1553,"Code table 4.218 - Pixel scene type",,"100",,"General cloud",,,"Operational"
1554,"Code table 4.218 - Pixel scene type",,"101",,"Low cloud/fog/Stratus",,,"Operational"
1555,"Code table 4.218 - Pixel scene type",,"102",,"Low cloud/Stratocumulus",,,"Operational"
1556,"Code table 4.218 - Pixel scene type",,"103",,"Low cloud/unknown type",,,"Operational"
1557,"Code table 4.218 - Pixel scene type",,"104",,"Medium cloud/Nimbostratus",,,"Operational"
1558,"Code table 4.218 - Pixel scene type",,"105",,"Medium cloud/Altostratus",,,"Operational"
1559,"Code table 4.218 - Pixel scene type",,"106",,"Medium cloud/unknown type",,,"Operational"
1560,"Code table 4.218 - Pixel scene type",,"107",,"High cloud/Cumulus",,,"Operational"
1561,"Code table 4.218 - Pixel scene type",,"108",,"High cloud/Cirrus",,,"Operational"
1562,"Code table 4.218 - Pixel scene type",,"109",,"High cloud/unknown",,,"Operational"
1563,"Code table 4.218 - Pixel scene type",,"110",,"Unknown cloud type",,,"Operational"
1564,"Code table 4.218 - Pixel scene type",,"111-191",,"Reserved",,,"Operational"
1565,"Code table 4.218 - Pixel scene type",,"192-254",,"Reserved for local use",,,"Operational"
1566,"Code table 4.218 - Pixel scene type",,"255",,"Missing",,,"Operational"
1567,"Code table 4.219 - Cloud top height quality indicator",,"0",,"Nominal cloud top height quality",,,"Operational"
1568,"Code table 4.219 - Cloud top height quality indicator",,"1",,"Fog in segment",,,"Operational"
1569,"Code table 4.219 - Cloud top height quality indicator",,"2",,"Poor quality height estimation",,,"Operational"
1570,"Code table 4.219 - Cloud top height quality indicator",,"3",,"Fog in segment and poor quality height estimation",,,"Operational"
1571,"Code table 4.219 - Cloud top height quality indicator",,"4-191",,"Reserved",,,"Operational"
1572,"Code table 4.219 - Cloud top height quality indicator",,"192-254",,"Reserved for local use",,,"Operational"
1573,"Code table 4.219 - Cloud top height quality indicator",,"255",,"Missing",,,"Operational"
1574,"Code table 4.220 - Horizontal dimension processed",,"0",,"Latitude",,,"Operational"
1575,"Code table 4.220 - Horizontal dimension processed",,"1",,"Longitude",,,"Operational"
1576,"Code table 4.220 - Horizontal dimension processed",,"2-191",,"Reserved",,,"Operational"
1577,"Code table 4.220 - Horizontal dimension processed",,"192-254",,"Reserved for local use",,,"Operational"
1578,"Code table 4.220 - Horizontal dimension processed",,"255",,"Missing",,,"Operational"
1579,"Code table 4.221 - Treatment of missing data",,"0",,"Not included",,,"Operational"
1580,"Code table 4.221 - Treatment of missing data",,"1",,"Extrapolated",,,"Operational"
1581,"Code table 4.221 - Treatment of missing data",,"2-191",,"Reserved",,,"Operational"
1582,"Code table 4.221 - Treatment of missing data",,"192-254",,"Reserved for local use",,,"Operational"
1583,"Code table 4.221 - Treatment of missing data",,"255",,"Missing",,,"Operational"
1584,"Code table 4.222 - Categorical result",,"0",,"No",,,"Operational"
1585,"Code table 4.222 - Categorical result",,"1",,"Yes",,,"Operational"
1586,"Code table 4.222 - Categorical result",,"2-191",,"Reserved",,,"Operational"
1587,"Code table 4.222 - Categorical result",,"192-254",,"Reserved for local use",,,"Operational"
1588,"Code table 4.222 - Categorical result",,"255",,"Missing",,,"Operational"
1589,"Code table 4.223 - Fire detection indicator",,"0",,"No fire detected",,,"Operational"
1590,"Code table 4.223 - Fire detection indicator",,"1",,"Possible fire detected",,,"Operational"
1591,"Code table 4.223 - Fire detection indicator",,"2",,"Probable fire detected",,,"Operational"
1592,"Code table 4.223 - Fire detection indicator",,"3",,"Missing",,,"Operational"
1593,"Code table 4.224 - Categorical outlook",,"0",,"No risk area",,,"Operational"
1594,"Code table 4.224 - Categorical outlook",,"1",,"Reserved",,,"Operational"
1595,"Code table 4.224 - Categorical outlook",,"2",,"General thunderstorm risk area",,,"Operational"
1596,"Code table 4.224 - Categorical outlook",,"3",,"Reserved",,,"Operational"
1597,"Code table 4.224 - Categorical outlook",,"4",,"Slight risk area",,,"Operational"
1598,"Code table 4.224 - Categorical outlook",,"5",,"Reserved",,,"Operational"
1599,"Code table 4.224 - Categorical outlook",,"6",,"Moderate risk area",,,"Operational"
1600,"Code table 4.224 - Categorical outlook",,"7",,"Reserved",,,"Operational"
1601,"Code table 4.224 - Categorical outlook",,"8",,"High risk area",,,"Operational"
1602,"Code table 4.224 - Categorical outlook",,"9-10",,"Reserved",,,"Operational"
1603,"Code table 4.224 - Categorical outlook",,"11",,"Dry thunderstorm (dry lightning) risk area",,,"Operational"
1604,"Code table 4.224 - Categorical outlook",,"12-13",,"Reserved",,,"Operational"
1605,"Code table 4.224 - Categorical outlook",,"14",,"Critical risk area",,,"Operational"
1606,"Code table 4.224 - Categorical outlook",,"15-17",,"Reserved",,,"Operational"
1607,"Code table 4.224 - Categorical outlook",,"18",,"Extremely critical risk area",,,"Operational"
1608,"Code table 4.224 - Categorical outlook",,"19-254",,"Reserved",,,"Operational"
1609,"Code table 4.224 - Categorical outlook",,"255",,"Missing",,,"Operational"
1610,"Code table 4.225 - Weather",,,,"(see FM 94 BUFR/FM 95 CREX Code table 0 20 003 - Present weather)",,,"Operational"
1611,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"0",,"None",,,"Operational"
1612,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"1",,"General",,,"Operational"
1613,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"2",,"Convective",,,"Operational"
1614,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"3",,"Stratiform",,,"Operational"
1615,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"4",,"Freezing",,,"Operational"
1616,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"5-191",,"Reserved",,,"Operational"
1617,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"192-254",,"Reserved for local use",,,"Operational"
1618,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"255",,"Missing value",,,"Operational"
1619,"Code table 4.230 - Atmospheric chemical constituent type",,,,"(See Common Code table C-14)",,,"Operational"
1620,"Code table 4.233 - Aerosol type",,,,"(See Common Code table C-14)",,,"Operational"
1621,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"1",,"Crops, mixed farming",,,"Operational"
1622,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"2",,"Short grass",,,"Operational"
1623,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"3",,"Evergreen needleleaf trees",,,"Operational"
1624,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"4",,"Deciduous needleleaf trees",,,"Operational"
1625,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"5",,"Deciduous broadleaf trees",,,"Operational"
1626,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"6",,"Evergreen broadleaf trees",,,"Operational"
1627,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"7",,"Tall grass",,,"Operational"
1628,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"8",,"Desert",,,"Operational"
1629,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"9",,"Tundra",,,"Operational"
1630,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"10",,"Irrigated crops",,,"Operational"
1631,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"11",,"Semidesert",,,"Operational"
1632,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"12",,"Ice caps and glaciers",,,"Operational"
1633,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"13",,"Bogs and marshes",,,"Operational"
1634,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"14",,"Inland water",,,"Operational"
1635,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"15",,"Ocean",,,"Operational"
1636,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"16",,"Evergreen shrubs",,,"Operational"
1637,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"17",,"Deciduous shrubs",,,"Operational"
1638,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"18",,"Mixed forest",,,"Operational"
1639,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"19",,"Interrupted forest",,,"Operational"
1640,"Code table 4.234 - Canopy cover fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"20",,"Water and land mixtures",,,"Operational"
1641,"Code table 4.236 - Soil texture fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"1",,"Coarse",,,"Operational"
1642,"Code table 4.236 - Soil texture fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"2",,"Medium",,,"Operational"
1643,"Code table 4.236 - Soil texture fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"3",,"Medium-fine",,,"Operational"
1644,"Code table 4.236 - Soil texture fraction (to be used as partitioned parameter in product definition template 4.53 or 4.54)",,"4",,"Fine",,,"Operational"
