"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
1371.00,"Code table 4.212 - Land use",,"8",,"Wetlands",,,"Operational"
1372.00,"Code table 4.212 - Land use",,"9",,"Desert",,,"Operational"
1373.00,"Code table 4.212 - Land use",,"10",,"Tundra",,,"Operational"
1374.00,"Code table 4.212 - Land use",,"11",,"Ice",,,"Operational"
1375.00,"Code table 4.212 - Land use",,"12",,"Tropical forest",,,"Operational"
1376.00,"Code table 4.212 - Land use",,"13",,"Savannah",,,"Operational"
1377.00,"Code table 4.212 - Land use",,"14-191",,"Reserved",,,"Operational"
1378.00,"Code table 4.212 - Land use",,"192-254",,"Reserved for local use",,,"Operational"
1379.00,"Code table 4.212 - Land use",,"255",,"Missing",,,"Operational"
1380.00,"Code table 4.213 - Soil type",,"0",,"Reserved",,,"Operational"
1381.00,"Code table 4.213 - Soil type",,"1",,"Sand",,,"Operational"
1382.00,"Code table 4.213 - Soil type",,"2",,"Loamy sand",,,"Operational"
1383.00,"Code table 4.213 - Soil type",,"3",,"Sandy loam",,,"Operational"
1384.00,"Code table 4.213 - Soil type",,"4",,"Silt loam",,,"Operational"
1385.00,"Code table 4.213 - Soil type",,"5",,"Organic (redefined)",,,"Operational"
1386.00,"Code table 4.213 - Soil type",,"6",,"Sandy clay loam",,,"Operational"
1387.00,"Code table 4.213 - Soil type",,"7",,"Silt clay loam",,,"Operational"
1388.00,"Code table 4.213 - Soil type",,"8",,"Clay loam",,,"Operational"
1389.00,"Code table 4.213 - Soil type",,"9",,"Sandy clay",,,"Operational"
1390.00,"Code table 4.213 - Soil type",,"10",,"Silty clay",,,"Operational"
1391.00,"Code table 4.213 - Soil type",,"11",,"Clay",,,"Operational"
1392.00,"Code table 4.213 - Soil type",,"12-191",,"Reserved",,,"Operational"
1399.00,"Code table 4.213 - Soil type",,"192-254",,"Reserved for local use",,,"Operational"
1400.00,"Code table 4.213 - Soil type",,"255",,"Missing",,,"Operational"
1401.00,"Code table 4.215 - Remotely-sensed snow coverage",,"0-49",,"Reserved",,,"Operational"
1402.00,"Code table 4.215 - Remotely-sensed snow coverage",,"50",,"No-snow/no-cloud",,,"Operational"
1403.00,"Code table 4.215 - Remotely-sensed snow coverage",,"51-99",,"Reserved",,,"Operational"
1404.00,"Code table 4.215 - Remotely-sensed snow coverage",,"100",,"Clouds",,,"Operational"
1405.00,"Code table 4.215 - Remotely-sensed snow coverage",,"101-249",,"Reserved",,,"Operational"
1406.00,"Code table 4.215 - Remotely-sensed snow coverage",,"250",,"Snow",,,"Operational"
1407.00,"Code table 4.215 - Remotely-sensed snow coverage",,"251-254",,"Reserved for local use",,,"Operational"
1408.00,"Code table 4.215 - Remotely-sensed snow coverage",,"255",,"Missing",,,"Operational"
1409.00,"Code table 4.216 - Elevation of snow-covered terrain",,"0-90",,"Elevation in increments of 100 m",,,"Operational"
1410.00,"Code table 4.216 - Elevation of snow-covered terrain",,"91-253",,"Reserved",,,"Operational"
1411.00,"Code table 4.216 - Elevation of snow-covered terrain",,"254",,"Clouds",,,"Operational"
1412.00,"Code table 4.216 - Elevation of snow-covered terrain",,"255",,"Missing",,,"Operational"
1413.00,"Code table 4.217 - Cloud mask type",,"0",,"Clear over water",,,"Operational"
1414.00,"Code table 4.217 - Cloud mask type",,"1",,"Clear over land",,,"Operational"
1415.00,"Code table 4.217 - Cloud mask type",,"2",,"Cloud",,,"Operational"
1416.00,"Code table 4.217 - Cloud mask type",,"3",,"No data",,,"Operational"
1417.00,"Code table 4.217 - Cloud mask type",,"4-191",,"Reserved",,,"Operational"
1418.00,"Code table 4.217 - Cloud mask type",,"192-254",,"Reserved for local use",,,"Operational"
1419.00,"Code table 4.217 - Cloud mask type",,"255",,"Missing",,,"Operational"
1420.00,"Code table 4.218 - Pixel scene type",,"0",,"No scene identified",,,"Operational"
1421.00,"Code table 4.218 - Pixel scene type",,"1",,"Green needle-leafed forest",,,"Operational"
1422.00,"Code table 4.218 - Pixel scene type",,"2",,"Green broad-leafed forest",,,"Operational"
1423.00,"Code table 4.218 - Pixel scene type",,"3",,"Deciduous needle-leafed forest",,,"Operational"
1424.00,"Code table 4.218 - Pixel scene type",,"4",,"Deciduous broad-leafed forest",,,"Operational"
1425.00,"Code table 4.218 - Pixel scene type",,"5",,"Deciduous mixed forest",,,"Operational"
1426.00,"Code table 4.218 - Pixel scene type",,"6",,"Closed shrub-land",,,"Operational"
1427.00,"Code table 4.218 - Pixel scene type",,"7",,"Open shrub-land",,,"Operational"
1428.00,"Code table 4.218 - Pixel scene type",,"8",,"Woody savannah",,,"Operational"
1429.00,"Code table 4.218 - Pixel scene type",,"9",,"Savannah",,,"Operational"
1430.00,"Code table 4.218 - Pixel scene type",,"10",,"Grassland",,,"Operational"
1431.00,"Code table 4.218 - Pixel scene type",,"11",,"Permanent wetland",,,"Operational"
1432.00,"Code table 4.218 - Pixel scene type",,"12",,"Cropland",,,"Operational"
1433.00,"Code table 4.218 - Pixel scene type",,"13",,"Urban",,,"Operational"
1434.00,"Code table 4.218 - Pixel scene type",,"14",,"Vegetation / crops",,,"Operational"
1435.00,"Code table 4.218 - Pixel scene type",,"15",,"Permanent snow / ice",,,"Operational"
1436.00,"Code table 4.218 - Pixel scene type",,"16",,"Barren desert",,,"Operational"
1437.00,"Code table 4.218 - Pixel scene type",,"17",,"Water bodies",,,"Operational"
1438.00,"Code table 4.218 - Pixel scene type",,"18",,"Tundra",,,"Operational"
1439.00,"Code table 4.218 - Pixel scene type",,"19-96",,"Reserved",,,"Operational"
1440.00,"Code table 4.218 - Pixel scene type",,"97",,"Snow / ice on land",,,"Operational"
1441.00,"Code table 4.218 - Pixel scene type",,"98",,"Snow / ice on water",,,"Operational"
1442.00,"Code table 4.218 - Pixel scene type",,"99",,"Sun-glint",,,"Operational"
1443.00,"Code table 4.218 - Pixel scene type",,"100",,"General cloud",,,"Operational"
1444.00,"Code table 4.218 - Pixel scene type",,"101",,"Low cloud / fog / Stratus",,,"Operational"
1445.00,"Code table 4.218 - Pixel scene type",,"102",,"Low cloud / Stratocumulus",,,"Operational"
1446.00,"Code table 4.218 - Pixel scene type",,"103",,"Low cloud / unknown type",,,"Operational"
1447.00,"Code table 4.218 - Pixel scene type",,"104",,"Medium cloud / Nimbostratus",,,"Operational"
1448.00,"Code table 4.218 - Pixel scene type",,"105",,"Medium cloud / Altostratus",,,"Operational"
1449.00,"Code table 4.218 - Pixel scene type",,"106",,"Medium cloud / unknown type",,,"Operational"
1450.00,"Code table 4.218 - Pixel scene type",,"107",,"High cloud / Cumulus",,,"Operational"
1451.00,"Code table 4.218 - Pixel scene type",,"108",,"High cloud / Cirrus",,,"Operational"
1452.00,"Code table 4.218 - Pixel scene type",,"109",,"High cloud / unknown",,,"Operational"
1453.00,"Code table 4.218 - Pixel scene type",,"110",,"Unknown cloud type",,,"Operational"
1454.00,"Code table 4.218 - Pixel scene type",,"111-191",,"Reserved",,,"Operational"
1455.00,"Code table 4.218 - Pixel scene type",,"192-254",,"Reserved for local use",,,"Operational"
1456.00,"Code table 4.218 - Pixel scene type",,"255",,"Missing",,,"Operational"
1457.00,"Code table 4.219 - Cloud top height quality indicator",,"0",,"Nominal cloud top height quality",,,"Operational"
1458.00,"Code table 4.219 - Cloud top height quality indicator",,"1",,"Fog in segment",,,"Operational"
1459.00,"Code table 4.219 - Cloud top height quality indicator",,"2",,"Poor quality height estimation",,,"Operational"
1460.00,"Code table 4.219 - Cloud top height quality indicator",,"3",,"Fog in segment and poor quality height estimation",,,"Operational"
1461.00,"Code table 4.219 - Cloud top height quality indicator",,"4-191",,"Reserved",,,"Operational"
1462.00,"Code table 4.219 - Cloud top height quality indicator",,"192-254",,"Reserved for local use",,,"Operational"
1463.00,"Code table 4.219 - Cloud top height quality indicator",,"255",,"Missing",,,"Operational"
1464.00,"Code table 4.220 - Horizontal dimension processed",,"0",,"Latitude",,,"Operational"
1465.00,"Code table 4.220 - Horizontal dimension processed",,"1",,"Longitude",,,"Operational"
1466.00,"Code table 4.220 - Horizontal dimension processed",,"2-191",,"Reserved",,,"Operational"
1467.00,"Code table 4.220 - Horizontal dimension processed",,"192-254",,"Reserved for local use",,,"Operational"
1468.00,"Code table 4.220 - Horizontal dimension processed",,"255",,"Missing",,,"Operational"
1469.00,"Code table 4.221 - Treatment of missing data",,"0",,"Not included",,,"Operational"
1470.00,"Code table 4.221 - Treatment of missing data",,"1",,"Extrapolated",,,"Operational"
1471.00,"Code table 4.221 - Treatment of missing data",,"2-191",,"Reserved",,,"Operational"
1472.00,"Code table 4.221 - Treatment of missing data",,"192-254",,"Reserved for local use",,,"Operational"
1473.00,"Code table 4.221 - Treatment of missing data",,"255",,"Missing",,,"Operational"
1474.00,"Code table 4.222 - Categorical result",,"0",,"No",,,"Operational"
1475.00,"Code table 4.222 - Categorical result",,"1",,"Yes",,,"Operational"
1476.00,"Code table 4.222 - Categorical result",,"2-191",,"Reserved",,,"Operational"
1477.00,"Code table 4.222 - Categorical result",,"192-254",,"Reserved for local use",,,"Operational"
1478.00,"Code table 4.222 - Categorical result",,"255",,"Missing",,,"Operational"
1479.00,"Code table 4.223 - Fire detection indicator",,"0",,"No fire detected",,,"Operational"
1480.00,"Code table 4.223 - Fire detection indicator",,"1",,"Possible fire detected",,,"Operational"
1481.00,"Code table 4.223 - Fire detection indicator",,"2",,"Probable fire detected",,,"Operational"
1482.00,"Code table 4.223 - Fire detection indicator",,"3",,"Missing",,,"Operational"
1483.00,"Code table 4.224 - Categorical outlook",,"0",,"No risk area",,,"Operational"
1484.00,"Code table 4.224 - Categorical outlook",,"1",,"Reserved",,,"Operational"
1485.00,"Code table 4.224 - Categorical outlook",,"2",,"General thunderstorm risk area",,,"Operational"
1486.00,"Code table 4.224 - Categorical outlook",,"3",,"Reserved",,,"Operational"
1487.00,"Code table 4.224 - Categorical outlook",,"4",,"Slight risk area",,,"Operational"
1488.00,"Code table 4.224 - Categorical outlook",,"5",,"Reserved",,,"Operational"
1489.00,"Code table 4.224 - Categorical outlook",,"6",,"Moderate risk area",,,"Operational"
1490.00,"Code table 4.224 - Categorical outlook",,"7",,"Reserved",,,"Operational"
1491.00,"Code table 4.224 - Categorical outlook",,"8",,"High risk area",,,"Operational"
1492.00,"Code table 4.224 - Categorical outlook",,"9-10",,"Reserved",,,"Operational"
1493.00,"Code table 4.224 - Categorical outlook",,"11",,"Dry thunderstorm (dry lightning) risk area",,,"Operational"
1494.00,"Code table 4.224 - Categorical outlook",,"12-13",,"Reserved",,,"Operational"
1495.00,"Code table 4.224 - Categorical outlook",,"14",,"Critical risk area",,,"Operational"
1496.00,"Code table 4.224 - Categorical outlook",,"15-17",,"Reserved",,,"Operational"
1497.00,"Code table 4.224 - Categorical outlook",,"18",,"Extremely critical risk area",,,"Operational"
1498.00,"Code table 4.224 - Categorical outlook",,"19-254",,"Reserved",,,"Operational"
1499.00,"Code table 4.224 - Categorical outlook",,"255",,"Missing",,,"Operational"
1500.00,"Code table 4.225 - Weather",,,,"(see FM 94 BUFR/FM 95 CREX Code table 0 20 003 - Present weather)",,,"Operational"
1501.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"0",,"None",,,"Operational"
1502.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"1",,"General",,,"Operational"
1503.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"2",,"Convective",,,"Operational"
1504.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"3",,"Stratiform",,,"Operational"
1505.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"4",,"Freezing",,,"Operational"
1506.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"5-191",,"Reserved",,,"Operational"
1507.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"192-254",,"Reserved for local use",,,"Operational"
1508.00,"Code table 4.227 - Icing scenario (weather/cloud classification)",,"255",,"Missing value",,,"Operational"
1509.00,"Code table 4.230 - Atmospheric chemical constituent type",,,,"(See Common Code table C-14)",,,"Operational"
1510.00,"Code table 4.233 - Aerosol type",,,,"(See Common Code table C-14)",,,"Operational"
1538.00,"Code table 5.0 - Data representation template number",,"0",,"Grid point data - simple packing",,,"Operational"
1539.00,"Code table 5.0 - Data representation template number",,"1",,"Matrix value at grid point - simple packing",,,"Experimental"
1540.00,"Code table 5.0 - Data representation template number",,"2",,"Grid point data - complex packing",,,"Operational"
1541.00,"Code table 5.0 - Data representation template number",,"3",,"Grid point data - complex packing and spatial differencing",,,"Operational"
1542.00,"Code table 5.0 - Data representation template number",,"4",,"Grid point data - IEEE floating point data",,,"Operational"
1543.00,"Code table 5.0 - Data representation template number",,"5-39",,"Reserved",,,"Operational"
1544.00,"Code table 5.0 - Data representation template number",,"40",,"Grid point data - JPEG 2000 code stream format",,,"Operational"
1545.00,"Code table 5.0 - Data representation template number",,"41",,"Grid point data - Portable Network Graphics (PNG)",,,"Operational"
1546.00,"Code table 5.0 - Data representation template number",,"42-49",,"Reserved",,,"Operational"
1549.00,"Code table 5.0 - Data representation template number",,"50",,"Spectral data - simple packing",,,"Operational"
1550.00,"Code table 5.0 - Data representation template number",,"51",,"Spherical harmonics data - complex packing",,,"Operational"
1551.00,"Code table 5.0 - Data representation template number",,"52-60",,"Reserved",,,"Operational"
1552.00,"Code table 5.0 - Data representation template number",,"61",,"Grid point data - simple packing with logarithm pre-processing",,,"Experimental"
1553.00,"Code table 5.0 - Data representation template number",,"62-199",,"Reserved",,,"Operational"
1554.00,"Code table 5.0 - Data representation template number",,"200",,"Run length packing with level values",,,"Operational"
1555.00,"Code table 5.0 - Data representation template number",,"201-49151",,"Reserved",,,"Operational"
1556.00,"Code table 5.0 - Data representation template number",,"49152-65534",,"Reserved for local use",,,"Operational"
1557.00,"Code table 5.0 - Data representation template number",,"65535",,"Missing",,,"Operational"
1558.00,"Code table 5.1 - Type of original field values",,"0",,"Floating point",,,"Operational"
1559.00,"Code table 5.1 - Type of original field values",,"1",,"Integer",,,"Operational"
1560.00,"Code table 5.1 - Type of original field values",,"2-191",,"Reserved",,,"Operational"
